,e,b,k_bind,m,km,n
27,1.5201819218257047,1,1,3292.730957810954,4188.549201850304,2.665809657345401
28,1.3953355958117808,1,1,9046.08972405121,88445.31283996507,2.5176333653716805
29,0.18501213024305613,1,1,7.358321271987206,6391.88242081915,2.261234332565812
30,7253.363958539727,1,1,13808.276820151934,0.14088337690401012,3.316453309525734
31,0.04700200190943372,1,1,18520.552444097957,1562.030565240511,1.0842807729324184
32,0.60912491943622,1,1,28.140372146558185,18.632318999147014,3.3977064852379604
33,14.584319385444791,1,1,58.19142335843189,469.5530417824971,3.653382073823605
34,660.095888367714,1,1,4.291624954821827,427.5069830517732,1.4874957528859005
35,9157.268358364676,1,1,28378.780710738098,156.95484701111565,1.1362828151678774
36,3689.0725945666327,1,1,297.88933207911873,57172.48700003602,2.428848846034306
37,0.22963585839134,1,1,123260.86567571208,18207.00196667969,3.7051641126291246
38,0.029776109020185945,1,1,5882.694710892843,0.6212213295044523,1.108303031050262
39,0.026196066224705692,1,1,487287.1741025026,326.16045314831194,3.5283685268483445
40,6698.522638760603,1,1,9.369209272616555,0.7533867634238732,1.1632645731207365
41,0.8173631862893402,1,1,993.1584837753946,9888.462155693256,1.0453750968398123
42,22.21182272682428,1,1,862.0929867013848,5417.30255298731,1.016725652916783
43,0.0786401407299455,1,1,570693.3882425061,8.287615002981617,2.6368794975210106
44,5.890479935363833,1,1,7.648672353195307,1370.8512487611824,1.3271196346029785
45,8.09767634732956,1,1,12.139110812799336,0.3626528795747856,2.1760939943331583
46,0.04526246044339908,1,1,3745.9982442725595,49793.991108310336,2.6795533356212964
47,302.0876093080793,1,1,115130.98387962396,0.16622665746892523,2.6510632006928554
48,24.260495917939174,1,1,1407.6161017269073,748.4658131677853,2.473574557948133
49,0.025560842469435404,1,1,158563.75220778934,0.11397183864985942,1.925657945911094
50,0.27053804372664564,1,1,1.5470421770877691,3186.192721396944,3.608634088578588
51,3554.7955418494093,1,1,614926.8170849537,8252.695494796266,2.390203272401435
52,8872.864246396042,1,1,125.59035235007657,0.26091652221630396,2.0831116926493025
53,8533.849309328994,1,1,20148.350051825055,2.279750186037106,2.48886720399397
54,10929.181612891241,1,1,39830.39861605554,56.375370758896615,3.7856832626287127
55,541.6911378894328,1,1,320.9472043324736,0.1841774506414754,3.2360974810166927
56,40.299855748672385,1,1,2.4290350683605793,1.7606607037754258,2.5834950876668406
57,103.00722011344807,1,1,7.536618022857911,250.6109613875315,1.8703508354290248
58,0.11009353476203722,1,1,168555.56358788162,214.82007381497533,1.5364675189712382
59,1.3879246083995738,1,1,101.26156371105496,9.224588044773101,1.9794688642946545
60,954.4496344827112,1,1,203153.21543917374,0.6540281376051669,3.33379744825369
61,161.23301403586194,1,1,40.90417279291597,17.485807800222062,1.3033369375439587
62,1945.050899672375,1,1,2265.5125606386673,6.505369345155837,1.0320605993000853
63,2406.5598081897874,1,1,17003.87561797389,0.10438560256075484,1.0544070778228207
64,0.016910197437275554,1,1,9.950788802158847,5614.004932584306,2.609577024122661
65,0.07075895537754544,1,1,59922.789419746696,40094.71311102053,3.8213320500921677
66,0.040936894948784316,1,1,9767.954319662394,55555.13816541241,1.6580986181771555
67,21.589699373494632,1,1,147997.52976190334,1.0202614711742772,2.847819012653486
68,893.0110777966048,1,1,222892.59718745662,23.442531180855486,1.7586631497693461
69,0.5966138901686159,1,1,297290.25033669,2.7986651079525053,1.6790973818660857
70,272.770481208662,1,1,14.746699406314445,0.10995911870798519,1.3924966700397097
71,0.022145659732733664,1,1,477.07521535689773,189.24116365788552,2.276350113958453
72,2722.1271798882167,1,1,289.36404136458526,186.23236865677583,2.6998567495378745
73,4.225659974886598,1,1,5.032558712521261,470.72042089646004,1.624492580659173
74,1.2797973035538321,1,1,18.316124018209205,238.0032299643938,1.205913930934564
75,2950.16628722201,1,1,72027.09033240267,1616.0996208599943,2.9698118442792927
76,1.3104049935951063,1,1,0.7660794574554276,0.665094530647201,3.4514197648493528
77,0.025018065738669812,1,1,19596.636023298128,0.1594839785310418,2.1697120707240343
78,418.9674272957325,1,1,208243.68072884466,376.1662206207657,1.0381972070994205
79,32.43459504208329,1,1,24678.879795141274,4642.567202285973,2.07805524759133
80,0.7176537489676835,1,1,449445.36731616245,1.0845440909928585,1.160581454712345
81,90.72568931592423,1,1,1922.494053101228,11.010281502326182,2.3350706728266957
82,7746.22973201702,1,1,112741.40193664657,133.8910102912715,3.8281459856362243
83,10717.117531680156,1,1,588.8734593860635,0.27227259385569635,3.681163388791872
84,2.8261182185719047,1,1,507.3230478854787,25.49788518351338,1.6739853886285037
85,4.148766608163307,1,1,646988.0785462743,0.20205145080646905,1.5761335944036257
86,19.70621887145392,1,1,2140.189750558,1259.3196560731005,1.077407464917574
87,2299.643880617286,1,1,257005.01113898892,5.9542840594739515,3.790674525179977
88,75.33830331797266,1,1,108489.33311814594,105.6541426894301,1.4449878245554746
89,4771.8622198666,1,1,12.380350935141063,61.405907405631076,2.3068130171613825
90,131.85952534170184,1,1,139889.12229590415,12.26303749019116,1.6179473178592354
91,2.191134035450961,1,1,36809.40387974261,126.43733909696812,1.9002311738215072
92,3879.2717723271894,1,1,22.268564042820554,1.2729063531144413,2.729928615684307
93,6.793591621048847,1,1,9575.068975789814,1475.1353500891578,1.9343050009453846
94,0.436170034863193,1,1,227902.62709213834,80.76175432057325,3.217132871861824
95,0.4249929299701092,1,1,180.24142356908635,14854.229021009247,2.6540111140877305
96,57.25444470999021,1,1,79.85349428074996,0.3104191693966308,3.4839887629787505
97,14.605518626836199,1,1,8.249286180563352,1.4372695417434485,3.1541518324435684
98,31.323991800342142,1,1,91423.96511351982,7333.732109615973,2.336051900168868
99,6.479565428264265,1,1,697498.7760015548,0.1254546836863453,3.55596002278142
100,0.6755023788775051,1,1,188216.4472319504,13.978151190877192,2.2437696505852087
101,11989.89390119852,1,1,593072.8732345039,989.4973720735168,1.2867426572647545
102,99.94298293713332,1,1,4076.207160177574,74.30200037892102,1.1343062156286536
103,0.7688234606568316,1,1,19.348356437214253,226.4485863322917,2.496158783387602
104,0.08716486161218089,1,1,25788.638632236787,991.5439895584828,1.57884407691725
105,30.15399606701268,1,1,142.9234322047198,445.1215713498905,1.6708068833345102
106,796.5973900896945,1,1,27434.51111032034,0.809355382862289,2.123095689830312
107,193.26504751312171,1,1,7.771506272323641,2826.559257350515,1.1205143498435688
108,0.1096103989789823,1,1,4.189651684353991,6.009242511145329,1.0748570450759407
109,7622.541404199309,1,1,174.10938024967143,87.87261692942795,3.5140195812668837
110,0.16989688249119259,1,1,3059.431730937883,346.2596217755412,2.2108773763243637
111,0.07417728815907484,1,1,1.8814261098090481,91.32357698756961,2.6732798824991524
112,1034.7330668036536,1,1,1759.451662948109,0.9885301400404873,2.3534503534545945
113,0.30859015474737356,1,1,1.2494541743022782,7725.541809797723,1.7982321312994767
114,85.961214113203,1,1,59.845476493596,288.71609112849137,1.393859467721705
115,1.7061305554797082,1,1,3.310057354409201,69.28412915622724,2.151129721881867
116,11611.851844273202,1,1,0.7295501716125605,105.68636210648552,2.359933248707446
117,287.84844339435665,1,1,2106.8920073305994,0.18906998888723064,2.8926620002586128
118,5.743434522470059,1,1,1.0033904649091947,0.8688607595417354,1.1975736694778358
119,398.7494146690635,1,1,150281.0493262176,0.4307020809422659,3.589287460460194
120,13.26802232906262,1,1,11.940847733083173,0.1389203582903836,1.3793263895661394
121,16.415922478172536,1,1,15038.248803110248,81534.01510060957,1.0973041149653597
122,642.5626603201785,1,1,386052.2796637597,0.20922978604333076,1.5965072269480103
123,2.2802966447488706,1,1,30419.079931858705,11294.50513214937,1.3665024141987228
124,1.5588723655682302,1,1,3669.0969253767566,60.03507862826254,3.363404891998784
125,0.14948058392993643,1,1,1828.2761594516878,41277.12126171286,2.0719778349816296
126,29.34714264289637,1,1,7.213034395163494,10.031370134842113,3.984740788413708
127,0.05828208057569367,1,1,241622.2892678809,96436.66458933789,1.33955851845877
128,4063.204565437062,1,1,1.2640856587772156,154.45232753714984,2.50743824323636
129,0.02653856966104441,1,1,562759.2277669775,10.94040922229489,1.6135750552219446
130,0.04783453294995585,1,1,11880.85165089451,422.4837314034314,3.3955052844488987
131,2597.0395564929563,1,1,118468.33055322112,0.6377920838515394,1.6471722188277942
132,0.8658073949096505,1,1,0.8651634237682917,62.60424811131104,2.2783054214118423
133,80.61620456484346,1,1,1029.146084633207,1228.2351883469478,1.5832931837038873
134,551.8094923461088,1,1,2862.4545070393324,6893.63248890024,2.5053088936350396
135,0.9311191715739031,1,1,2.3088702509042287,0.4206279087905759,2.200809482738295
136,11.604514664600131,1,1,1.402842944404211,2027.1205103415905,2.0466553453761778
137,0.05936604715281301,1,1,14080.022927300653,2220.9537488475876,1.2460435751058219
138,463.1951054381541,1,1,128273.88198839303,56344.35190278524,1.4240197719626537
139,0.04178288837984173,1,1,472.8194831182799,4065.968981295482,1.3226442331893087
140,305.1085928117434,1,1,0.7589276702143481,5294.497495622198,1.0624474325952222
141,12716.950445701252,1,1,8322.170140740303,257.952482169601,1.345972567077159
142,128.86123063436978,1,1,786.7003193113118,13284.576546955213,2.166189555907615
143,0.8369706197287045,1,1,636389.9678367733,0.7482790019123531,1.904809112043074
144,0.03905225329289967,1,1,394479.33679950313,34.02882008980736,1.9526991116849841
145,201.5686271605489,1,1,13.661335422639539,812.4472643458912,1.33487109877598
146,27.553167075944536,1,1,3962.311287991415,0.19518116197813215,2.8290518757588368
147,0.1589550996683488,1,1,15.556097311338096,6.069241513940992,2.499372687755981
148,0.9027602642310085,1,1,593530.2437956525,1.6037976097038513,1.8622018034622165
149,5.589256003871636,1,1,3.96987620160184,45.98976000941845,1.2445936250919383
150,6.17186052662966,1,1,11.578167994015581,405.0754429760008,1.6293698525936664
151,0.3815195388475701,1,1,8973.221878003797,7480.960605443358,2.480815050869758
152,1246.0705333326428,1,1,53.258361727441425,4.52045693008966,1.844937340448505
153,54.191246676258295,1,1,1311.8003021659522,1.178610047884578,1.0122133016999306
154,0.06878918773983352,1,1,2.0650153749654407,34.949465999667126,1.3886414122930912
155,0.6261575512914376,1,1,31.411139051177383,8503.389676904091,1.154122468623975
156,0.01967406322594258,1,1,122.88694484565048,20.9753757526563,1.5932937921439898
157,2930.8278703494625,1,1,3190.1295084957064,67.29556988149811,3.631869443729071
158,2132.7260779420453,1,1,45561.15638758421,3746.969250787126,2.5232269196049213
159,6827.073630220137,1,1,7316.845110591311,2549.734811990718,1.3695274544137668
160,0.02598698772456128,1,1,2075.876616621373,20325.96751461314,1.9464414736397393
161,740.4829321198799,1,1,3891.1637626879897,36.99000902805856,2.0153660868747023
162,23.040648199931425,1,1,5.2346364273505435,3.4995368887175426,3.076181904024254
163,7.468111893012293,1,1,20.36037541765749,1.038048428258155,2.0545774408518707
164,1074.1451042337296,1,1,265414.5016687482,5.752830111374476,2.9237109683471276
165,0.04863783910174055,1,1,31558.127374189164,1.8995729192235313,2.2147402645429337
166,0.36559228725761433,1,1,74384.78629025468,34231.13071125283,1.18292406153908
167,1581.338716091345,1,1,1.8261721622374598,86.7081951302712,1.2259262341433959
168,2.4106208576281523,1,1,1.9185412831408217,0.6873703777839341,1.5541428138627011
169,51.45426201391368,1,1,54.765150120911926,57.471983570300175,1.1845265722118703
170,0.05571745016690228,1,1,372100.36533766345,28.630010252475927,1.4396437362559413
171,0.1952260719884277,1,1,276666.31523363263,1125.7873511540333,2.1778945684230386
172,0.061967411263549425,1,1,207.1338402635451,0.5184426267729708,1.0743112337168315
173,13.51215820986253,1,1,61.4013292386639,1284.0059087728227,2.40554638911221
174,1200.0437533380268,1,1,95.87702971122097,1.8148687526619949,3.85354022941427
175,385.753814016899,1,1,0.7954393594870782,27.29600598543381,1.2222793803186072
176,364.65379303400624,1,1,1.6505191900101088,45.2945962445238,1.0088501914381205
177,136.24045416443008,1,1,4.926796809557634,37.736690092756405,1.2394759244673312
178,15.655900431532205,1,1,7396.950914926832,5688.356284561029,2.5474372019966727
179,1126.2786213474458,1,1,411264.4858347178,6715.988884962672,3.735748623691863
180,1733.4791597903975,1,1,670.8903866908706,1.8279696913955932,2.7991878296290693
181,0.1372172582821473,1,1,479656.298920248,0.11501915272947073,2.776153378616702
182,0.31855152438483125,1,1,211801.697780133,0.2807323534898888,3.812707655290752
183,2004.6388663840273,1,1,9152.019799487698,0.9583727848654541,3.284348345771418
184,0.03724272827345513,1,1,193178.1181248417,3963.3388524194133,1.9177694896511361
185,4.465261656454584,1,1,323062.61401391734,0.2773515916277716,3.5420216468559342
186,730.2448892622897,1,1,329.07308689399883,1.0588762481750722,3.4427693878468464
187,37.828145933504466,1,1,1.9461435620219267,24.402387559193574,1.9549063032296712
188,0.020605483223713868,1,1,42.68243537368054,15018.660748179882,1.5383887594158363
189,53.0107458704831,1,1,4.228929616046525,0.5982145028343653,2.9118012681033534
190,1.6703546523679098,1,1,15.88746008990549,55.802496099560514,1.101899081087237
191,8.417188420407491,1,1,33.96867037982081,2334.0698219699307,3.124459917083828
192,99.08980924450928,1,1,127.6121689542546,278.1102495908295,3.174729821664303
193,74.11958713379782,1,1,12763.981892045646,2.8522429986145155,2.84022294424258
194,1160.4316110497414,1,1,129.23946433965955,292.6235181287926,1.6032562791187057
195,1.9383074794219617,1,1,9475.678019321242,1756.7678580084655,3.0934169259046564
196,0.9197828664160297,1,1,1204.1228364496449,0.2569594955512497,2.8276788891033773
197,0.05331760066681429,1,1,62.34622570330279,48649.86574939609,1.859615550845991
198,0.25493071548991425,1,1,27142.124016965216,23.836214040497623,2.8693462675701924
199,0.0162634779490603,1,1,42.27796325594662,17.971023543633752,1.5897064973307151
200,1.0895143858294036,1,1,34.51884810635578,397.0256229328304,1.5576122361729365
201,8466.315737398296,1,1,1645.8151527604755,13083.57645313687,2.7720063843626206
202,0.034482938449130536,1,1,10.574615476000513,148.71438062938432,1.49628887601458
203,0.5753467356728063,1,1,4577.458343683923,36.009372250545965,3.64668953996541
204,606.5313838681507,1,1,81995.20787551053,2.2028575278474927,1.8918600402012364
205,35.61752535519373,1,1,497862.31524453923,64.55417148272784,1.2275033350683209
206,2.3726637724815522,1,1,13.448513459287893,31.8000901891772,3.9346044377859126
207,0.8737831927024949,1,1,1.4607592323203877,16417.735456660743,2.441722255282614
208,0.11452224731957233,1,1,2.779834391235462,33479.54008511899,1.0060786011550251
209,2.2422072543905536,1,1,54.17548150891376,2.208107935138998,3.749946558413534
210,164.2488108939504,1,1,166.99697459543157,12309.9371075801,1.9578271531764293
211,0.4715281706629266,1,1,6.676790518585327,4365.072235055475,2.6345533095705305
212,10204.159208374225,1,1,2.9606208469640984,32264.461662563204,1.8311750276782015
213,1524.956453778208,1,1,13122.162055487954,0.3779812853487225,2.906531009327993
214,2.4943398674637796,1,1,8.184374791113036,15530.700800043986,2.3300660175671353
215,0.4545060095016695,1,1,40.42887702944803,224.4286017499216,1.9966341824670075
216,28.156305404447693,1,1,33.39486444761541,0.939238636299146,1.158546818102471
217,262.84821771602435,1,1,6052.487864217906,31.10571653930182,2.425495400048132
218,0.06061598454234486,1,1,150.28324426890018,37974.230363088434,1.2719570904829631
219,77.92340230008105,1,1,351.4240568109463,9500.617750821146,3.1435616988281065
220,0.16648388262756816,1,1,189020.42263087607,107.46893997465301,1.805520862283644
221,36.690509616326295,1,1,6.842833859941211,0.1887280215201241,2.5370724007851297
222,18.810187953508976,1,1,709881.0293031717,594.4735560199649,1.4202020864978453
223,575.815578580341,1,1,3.492935855552151,0.47440169769071217,1.0587000943241567
224,27.36801300186986,1,1,562.6211257011199,58862.54850857689,1.5133217698898147
225,393.6296774691902,1,1,37.41297776770667,54512.79668997155,1.3324403103649638
226,2.8617775421605742,1,1,1.3567485970754436,2035.270030783791,2.4345563560739287
227,11103.855270784778,1,1,116.53905344929224,83.31651367646225,2.2392646977356625
228,0.18682749905106785,1,1,218427.07878398232,0.16111845373233552,1.5009531771324454
229,0.023777288892624305,1,1,3.6877716703460135,0.3333490565078614,2.3626111937284335
230,622.2980649636664,1,1,234.08164542079584,57.579665227345686,1.37370441175719
231,0.07928231022098983,1,1,221135.9998070916,532.7278327213487,2.04294480596963
232,379.2930823716386,1,1,14.17530630264595,642.1586695451459,1.2348246196277974
233,245.7811088475606,1,1,10.416643686517137,3.553721996124035,1.0028865683679737
234,0.4208659272730659,1,1,44840.6159346688,10.227017216188585,3.8365932870634296
235,0.7010083782457941,1,1,45.58069409589945,247.96716882983227,3.6774759086174664
236,0.03874247452516296,1,1,436097.13614027115,14213.755345062682,3.8851135144837126
237,0.05068990749294386,1,1,510282.6862304994,53684.31321057031,1.835513752697951
238,210.46212147069045,1,1,0.8871068146253045,166.06586936697664,3.6710883594082846
239,121.02541848105416,1,1,185.29230534103218,6420.454798831106,1.405404285140673
240,0.0224280711747596,1,1,7499.52588576683,9.728155322921609,3.8182829224453463
241,0.08077910437470658,1,1,63.49632923998232,30056.96534265634,1.7315142357040088
242,1.8100754140473425,1,1,639.272379590826,0.15306306512772663,1.5609414200181309
243,1.5470392868363485,1,1,242.0065830120972,72.97159591942189,2.6462562603704836
244,669.8767312303743,1,1,654691.2964217418,506.74146842630114,1.1387736009567877
245,1.9478436821669998,1,1,190.96087505248965,46005.005722519156,2.9444697748035082
246,4893.474835227426,1,1,831.3525028344667,0.3989561824141644,3.7556123635456857
247,0.756464011404584,1,1,4695.618782581787,0.22982731425762218,2.0411905487493374
248,187.35527859541435,1,1,685.4468849514037,3.334132787742221,1.4173789627340394
249,992.0694400449406,1,1,1.7789561879204676,57911.702813241805,2.818055695631245
250,643.0378206969618,1,1,12.758273831946916,0.4088406037186505,1.7048503389564567
251,7.381584199877042,1,1,58.70503501099451,341.5679368723265,1.1715943817722734
252,15.160243537011945,1,1,3.860444131781302,0.6085716663711571,3.066877993794178
253,0.4035141801290814,1,1,465542.9712040677,35357.82166637969,2.6957808882288052
254,25.314229495213233,1,1,0.8546629463406779,14390.75328801372,3.961175971289968
255,1631.0937412841927,1,1,767.3078907709148,0.3847853774351598,1.8080115527330978
256,0.33391976521038774,1,1,12470.84043209135,0.3481068829756827,2.1054901041851424
257,6.052390824263137,1,1,906.3965512564654,282.5385997707179,1.1194740391059397
258,1779.1103930222507,1,1,110344.93584543972,10983.964007026552,1.0609784349428621
259,0.0429992596166,1,1,347.0008380568951,837.819894375679,1.6979831935358207
260,1053.8832247438747,1,1,4786.770072162964,1.1481084797478442,2.4214607824354983
261,0.39094590958082875,1,1,324.00474184015167,3053.160646166061,1.6887558509503897
262,23.586536514612487,1,1,1.2989762011659032,16.537338418878132,2.785691284329503
263,0.21510908841201418,1,1,96823.62985545199,42.90746479551329,2.5670081871938413
264,0.06307211062657052,1,1,7.895731292457919,17.280126420181215,3.036902856099569
265,1485.5989895588036,1,1,517.2037544300407,701.0064140904904,1.695304375305606
266,0.44782883349018165,1,1,3.2803843719012473,2.3298127288713126,3.507938501152918
267,2591.1511959444765,1,1,519541.7765040098,77.20768120765838,2.723281688428605
268,852.6622743324338,1,1,62467.33418284587,13.800511389968122,1.8255236070184317
269,2.5261438327774832,1,1,2587.1498276008615,19.015860388356938,3.6380522914491253
270,180.43187789397126,1,1,5631.023828788422,200.34306591802894,2.744285878260743
271,2.685710116269939,1,1,25.21151903447495,44.31949340576393,1.9491122609391516
272,2199.992729924179,1,1,1.8140977702305319,0.1205145490242672,2.1894651886757046
273,336.9557779847664,1,1,35.9861726868827,1209.552693911616,1.3578190682432285
274,18.97479346089929,1,1,10020.927021833792,9961.278512042836,2.023714561835359
275,1820.6537150476179,1,1,6.898097289033575,524.5153282819775,2.677318240600076
276,102.07258676269859,1,1,2928.1749274441177,67.94380749160639,1.3245007834004847
277,608.9753347476794,1,1,23.44764701198896,3.7761249105416907,1.021270593639447
278,58.22159050793256,1,1,26.01088739027894,917.0811093896854,1.788785613169039
279,15.264172729313547,1,1,425.6926457031112,22501.68719011241,1.2877628076333474
280,0.17935561871516562,1,1,6.486692899943771,9246.543609002129,1.0915101942909442
281,11.345602719114348,1,1,425003.51975454955,0.3290445940799535,1.1809723248718924
282,0.32384401463337065,1,1,1421.940130144175,0.9191783356332996,3.3600121242423784
283,334.52579037012873,1,1,408.616776289359,8.735749912368306,1.8549001426049754
284,1679.2254294004435,1,1,110.03261253372318,4.410974814717578,1.7004618918309222
285,0.06395436822586041,1,1,32014.191331459842,7812.71471780248,3.6240726249338278
286,2190.9066420963186,1,1,60.03715340787892,64.13032954993682,2.9284830211605066
287,823.3794203460034,1,1,48530.57002625491,42146.616937825056,2.0250104182526254
288,10.930781282138515,1,1,596.0174896678127,0.2967092881573601,1.816753227526605
289,169.02587126100826,1,1,419.95939972578094,41.86567698496723,2.273588111432103
290,0.7285281377227845,1,1,1.4522142762207955,1.4722025254595104,2.976182162359009
291,0.020634846482866027,1,1,3.5630627649253013,88.42906204334888,2.050721545570117
292,228.16090908286043,1,1,442.53170485536873,1.6384562661390496,1.7067966990855643
293,8.63944690321986,1,1,2472.134371283869,40.290550611341075,1.009790380649677
294,0.2237912932617454,1,1,88594.18111833997,2.1311824531640107,1.865370647316456
295,22.85697476339163,1,1,69.60220848927369,0.1195757846167223,2.7507409876537228
296,88.98912440641604,1,1,732.5655028926495,0.5740458545447045,1.283223518606114
297,1.4806386773855842,1,1,3218.8523059601753,4.879334249127345,3.891456762320121
298,6.422759990068171,1,1,262.74999646411663,0.16866190698119915,3.8648179522382407
299,447.85318610074444,1,1,54868.20824116446,0.45267839463506765,1.5712912670094124
300,274.3639623220787,1,1,235.26897237278737,2456.486168185568,1.4777127589043761
301,3.690913769814939,1,1,1038.946770468071,5.520692938954999,2.482800430151068
302,3.7496207156015844,1,1,23451.66860545215,4.179913061508195,2.628829009051897
303,3.4199887843551275,1,1,2201.9932187744416,18.31615971716098,3.0289354820814682
304,89.48026928133388,1,1,35933.94686706737,75935.95299540227,2.085556619595154
305,115.43461767123695,1,1,41612.97353178216,42635.240318266675,2.109405123869189
306,2652.475946321184,1,1,512.7902516758019,93.91739456954456,2.669718466679753
307,13191.812694104236,1,1,11.197077406560087,0.1362619712789145,1.7545754913597522
308,1422.8666650590299,1,1,9.088705757177667,23.03274303572137,2.0302167365645265
309,72.94226815219952,1,1,100723.8238056597,136.15882408396826,1.4039001843980365
310,13.997102097068142,1,1,10945.931674706375,118.61394300006297,1.8761288993632816
311,98.0268391646503,1,1,5.690391789837746,66.60070923796232,2.5340551165025027
312,0.024744017538945496,1,1,103.04444866963172,4.136144854169755,1.0704755098514633
313,896.8004080630432,1,1,848.3394845612363,1.4937998951119968,3.0195965938477247
314,3.554626033932282,1,1,1806.7966543358946,22017.043418686866,2.1033618919030204
315,373.46291615304307,1,1,20.658081458840737,217.5421931501098,1.1493743742393148
316,0.11964151589582796,1,1,76565.56014434331,1.3761967497528693,1.0200912473612673
317,415.39576175132237,1,1,1.1276489564637473,65.9421678216719,2.3276961351449335
318,11.433713757974864,1,1,4.78347725415277,8.43036580386405,2.7646857902721638
319,10501.70571562897,1,1,29117.650286499364,5063.55687525158,1.2909693442979284
320,11.18903271326744,1,1,74.58268714129889,7.023485836375652,2.267350996841967
321,42.60203834172838,1,1,1072.4486782275076,0.26685008679354344,1.0426816488613413
322,3.6636851360993523,1,1,132568.7108745624,1784.290923521582,1.0559638610296476
323,0.04266065751969677,1,1,0.7340564168327769,47.35375859316355,2.019292277940784
324,16.641000036168798,1,1,19.75004260011955,14.28752540864267,1.098508492671875
325,299.25981836510806,1,1,1729.5121172397287,1.8798536928355671,1.0369746002765137
326,5643.957750067037,1,1,16189.649063366525,87952.10835431254,1.211628137083058
327,430.50463393161294,1,1,3782.8127861043545,48.70557071088496,1.2013976364270549
328,81.06726029896187,1,1,10103.409098861228,75.92234116198294,2.2559828576302348
329,0.02448472472638085,1,1,5324.769243196288,4003.4673915031344,2.7849761238188178
330,983.1762474878678,1,1,18.96411990707368,21460.32935849634,3.1252076385811645
331,14834.382048358808,1,1,17.790394160066956,10158.996676057692,3.5186230302651964
332,0.289726206615365,1,1,6758.799384659813,457.98238589458106,1.5031971080241089
333,6.965619927089389,1,1,7.975677251254305,1567.142196349181,2.249737583457092
334,0.28437664621645814,1,1,2.98778180946827,33.32764729051035,1.68320108116489
335,1889.8254579818674,1,1,36.56760552762744,1.1093858347495615,2.755374869475235
336,17.24194519829015,1,1,11.399844396146468,8880.816564618011,1.2963472071891557
337,0.017814003119845045,1,1,859.1766051236167,1414.2530254019186,2.3427301588081226
338,1558.966292523733,1,1,14.43794990805234,197.02393248317068,1.7088269953006505
339,0.2029473151429791,1,1,23.910712226829695,19354.967541907878,3.833666863759495
340,4.863586034572266,1,1,10.820500814794926,9.101713987932655,1.0421583891484658
341,3499.6975270424696,1,1,25032.84033733192,4.58378871454329,2.958928095913473
342,110.59489761402077,1,1,86.48994166254926,0.12163277446845999,3.0537868349898196
343,143.26469169801393,1,1,1281.5258862809249,1.7845388871074075,3.780849407093345
344,574.9639929512983,1,1,2.6635676302615185,26.171073557048985,2.0209790448450295
345,2677.8796046310536,1,1,229.97243347852535,4.7371511560054245,1.6747508803213516
346,1.0839302381354428,1,1,51.343220772003605,1985.7256110867038,3.0258068102689966
347,26.498391377156953,1,1,205615.33128918768,27738.5057493879,1.508305569532178
348,93.40255268985464,1,1,1054.7514221820306,5792.127331883234,2.7620250928396297
349,9.703605040902724,1,1,8.94389034010432,383.3397294277289,1.1393929851756575
350,0.46720821026461773,1,1,118.52052808341836,275.0411185856362,1.0801317099738172
351,1117.0070382737183,1,1,26.678014859447746,16.043435009565695,1.1229621233684397
352,1.2159793702978787,1,1,363504.33933196875,0.5248366206297466,1.0807316439515418
